entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,"","Instructions"
"3072953383","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","1) Edit your lineup by inserting any player from this list into their appropriate position columns"
"3072953386","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"3072953389","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited"
"3072953391","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","4) You can not use this form to create new entries"
"3072953393","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","",""
"3072953395","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
"","","","","","","","","","","","","",87247-136184:Wyatt Kalynuk,87247-136184,D,Wyatt,Wyatt Kalynuk,Kalynuk,0.3200000047683716,5,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-171018:Filip Johansson,87247-171018,D,Filip,Filip Johansson,Johansson,,,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-9230:Cameron Gaunce,87247-9230,D,Cameron,Cameron Gaunce,Gaunce,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-68640:Zach Werenski,87247-68640,D,Zach,Zach Werenski,Werenski,13.923076923076923,13,3500,MIN@CBJ,CBJ,MIN,IR,Shoulder,,,,D/UTIL
"","","","","","","","","","","","","",87247-68642:Ethan Prow,87247-68642,D,Ethan,Ethan Prow,Prow,5,4,3500,BUF@TB,BUF,TB,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82985:Jordan Gross,87247-82985,D,Jordan,Jordan Gross,Gross,7.972726995294744,11,3500,NSH@SJ,NSH,SJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-68663:Andy Welinski,87247-68663,D,Andy,Andy Welinski,Welinski,,,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66616:Dakota Mermis,87247-66616,D,Dakota,Dakota Mermis,Mermis,1.600000023841858,2,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66656:Mike Reilly,87247-66656,D,Mike,Mike Reilly,Reilly,3.6000000635782876,12,3500,BOS@SEA,BOS,SEA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66677:Steven Lorentz,87247-66677,W,Steven,Steven Lorentz,Lorentz,4.7000002179827005,56,3500,NSH@SJ,SJ,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-11387:Matt Irwin,87247-11387,D,Matt,Matt Irwin,Irwin,3.7688890245225695,45,3500,ANH@WSH,WSH,ANH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66689:Oliver Kylington,87247-66689,D,Oliver,Oliver Kylington,Kylington,8.394117647058824,85,3500,CGY@VGK,CGY,VGK,IR,Personal,,,,D/UTIL
"","","","","","","","","","","","","",87247-66712:Noah Juulsen,87247-66712,D,Noah,Noah Juulsen,Juulsen,1.2800000190734864,5,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66741:Nicolas Meloche,87247-66741,D,Nicolas,Nicolas Meloche,Meloche,4.2,50,3500,CGY@VGK,CGY,VGK,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-160964:Carson Lambos,87247-160964,D,Carson,Carson Lambos,Lambos,,,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-21735:Matt Tennyson,87247-21735,D,Matt,Matt Tennyson,Tennyson,4.800000190734863,8,3500,BOS@SEA,SEA,BOS,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-152815:Helge Grans,87247-152815,D,Helge,Helge Grans,Grans,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66798:Guillaume Brisebois,87247-66798,D,Guillaume,Guillaume Brisebois,Brisebois,6.400000254313151,3,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-70903:Olli Juolevi,87247-70903,D,Olli,Olli Juolevi,Juolevi,2.4888888465033636,18,3500,ANH@WSH,ANH,WSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-70902:Jesse Puljujarvi,87247-70902,W,Jesse,Jesse Puljujarvi,Puljujarvi,5.2509088689630685,55,3500,EDM@PIT,EDM,PIT,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-70922:Max Jones,87247-70922,W,Max,Max Jones,Jones,4.408888753255209,45,3500,ANH@WSH,ANH,WSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-167202:Brandon Scanlin,87247-167202,D,Brandon,Brandon Scanlin,Scanlin,,,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-62783:Joonas Donskoi,87247-62783,W,Joonas,Joonas Donskoi,Donskoi,5.06,75,3500,BOS@SEA,SEA,BOS,IR,Concussion,,,,W/UTIL
"","","","","","","","","","","","","",87247-173424:David Jiricek,87247-173424,D,David,David Jiricek,Jiricek,6.400000095367432,2,3500,MIN@CBJ,CBJ,MIN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-159098:Brandt Clarke,87247-159098,D,Brandt,Brandt Clarke,Clarke,5.136363636363637,11,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-167291:Tyler Inamoto,87247-167291,D,Tyler,Tyler Inamoto,Inamoto,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-13743:Mark Borowiecki,87247-13743,D,Mark,Mark Borowiecki,Borowiecki,0.5333333412806193,6,3500,NSH@SJ,NSH,SJ,IR,Upper body,,,,D/UTIL
"","","","","","","","","","","","","",87247-128500:Jack Ahcan,87247-128500,D,Jack,Jack Ahcan,Ahcan,4.75,6,3500,BOS@SEA,BOS,SEA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-58881:Sammy Blais,87247-58881,W,Sammy,Sammy Blais,Blais,3.5478260206139605,46,3500,VAN@STL,STL,VAN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-42637:Mason Geertsen,87247-42637,D,Mason,Mason Geertsen,Geertsen,1.1259259117974176,27,3500,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-59139:Darren Raddysh,87247-59139,D,Darren,Darren Raddysh,Raddysh,3.200000047683716,4,3500,BUF@TB,TB,BUF,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-169736:Simon Johansson,87247-169736,D,Simon,Simon Johansson,Johansson,,,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-12120:Matt Bartkowski,87247-12120,D,Matt,Matt Bartkowski,Bartkowski,,,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-42841:Nathan Walker,87247-42841,W,Nathan,Nathan Walker,Walker,3.451428658621652,35,3500,VAN@STL,STL,VAN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-180067:Marc-Andre Gaudet,87247-180067,D,Marc-Andre,Marc-Andre Gaudet,Gaudet,,,3500,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-180065:Michael Buchinger,87247-180065,D,Michael,Michael Buchinger,Buchinger,,,3500,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-59239:Joe Hicketts,87247-59239,D,Joe,Joe Hicketts,Hicketts,,,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-42863:Derrick Pouliot,87247-42863,D,Derrick,Derrick Pouliot,Pouliot,6.109090631658381,11,3500,NSH@SJ,SJ,NSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-180085:Luke Martin,87247-180085,D,Luke,Luke Martin,Martin,,,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-42912:Oscar Klefbom,87247-42912,D,Oscar,Oscar Klefbom,Klefbom,,,3500,EDM@PIT,EDM,PIT,IR,Shoulder,,,,D/UTIL
"","","","","","","","","","","","","",87247-82095:Jonah Gadjovich,87247-82095,W,Jonah,Jonah Gadjovich,Gadjovich,3.437837755357897,37,3400,NSH@SJ,SJ,NSH,IR,Upper body,,,,W/UTIL
"","","","","","","","","","","","","",87247-82176:Jack Studnicka,87247-82176,C,Jack,Jack Studnicka,Studnicka,4.488889058430989,36,3400,VAN@STL,VAN,STL,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-113285:Aliaksei Protas,87247-113285,C,Aliaksei,Aliaksei Protas,Protas,4.5209300906159156,43,3400,ANH@WSH,WSH,ANH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-142021:Alexander Holtz,87247-142021,W,Alexander,Alexander Holtz,Holtz,3.6956521739130435,23,3400,LA@NJ,NJ,LA,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-103240:Ryan Poehling,87247-103240,C,Ryan,Ryan Poehling,Poehling,5.989473844829359,38,3400,EDM@PIT,PIT,EDM,DTD,Upper body,,,,C/UTIL
"","","","","","","","","","","","","",87247-170867:Elmer Soderblom,87247-170867,W,Elmer,Elmer Soderblom,Soderblom,7.123809814453125,21,3400,NYR@DET,DET,NYR,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82834:Kiefer Sherwood,87247-82834,W,Kiefer,Kiefer Sherwood,Sherwood,3.7714285169328963,7,3400,NSH@SJ,NSH,SJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-148411:Cole Koepke,87247-148411,W,Cole,Cole Koepke,Koepke,2.3058823978199676,17,3400,BUF@TB,TB,BUF,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-173464:Shane Wright,87247-173464,C,Shane,Shane Wright,Wright,3.272727272727273,11,3400,BOS@SEA,SEA,BOS,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-59235:Tomas Nosek,87247-59235,C,Tomas,Tomas Nosek,Nosek,4.295237949916294,42,3400,BOS@SEA,BOS,SEA,IR,Foot,,,,C/UTIL
"","","","","","","","","","","","","",87247-42860:Curtis Lazar,87247-42860,W,Curtis,Curtis Lazar,Lazar,4.817777845594618,45,3400,VAN@STL,VAN,STL,O,Lower body,,,,W/UTIL
"","","","","","","","","","","","","",87247-8319:James Neal,87247-8319,W,James,James Neal,Neal,5.021052711888363,19,3300,MIN@CBJ,CBJ,MIN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74041:Zach Sanford,87247-74041,W,Zach,Zach Sanford,Sanford,4.888888888888889,9,3300,NSH@SJ,NSH,SJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-12670:Sam Carrick,87247-12670,C,Sam,Sam Carrick,Carrick,3.7268293427258,41,3300,ANH@WSH,ANH,WSH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-84403:Rasmus Asplund,87247-84403,C,Rasmus,Rasmus Asplund,Asplund,4.813793313914332,29,3300,BUF@TB,BUF,TB,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-62032:Vinnie Hinostroza,87247-62032,W,Vinnie,Vinnie Hinostroza,Hinostroza,5.276190621512277,21,3300,BUF@TB,BUF,TB,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-113289:Rasmus Kupari,87247-113289,C,Rasmus,Rasmus Kupari,Kupari,3.990476335797991,42,3300,LA@NJ,LA,NJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-97048:Trey Fix-Wolansky,87247-97048,W,Trey,Trey Fix-Wolansky,Fix-Wolansky,4,4,3300,MIN@CBJ,CBJ,MIN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-66561:Evgeny Svechnikov,87247-66561,W,Evgeny,Evgeny Svechnikov,Svechnikov,5.580952235630581,42,3300,NSH@SJ,SJ,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-37894:Jayson Megna,87247-37894,W,Jayson,Jayson Megna,Megna,2.6844445122612846,45,3300,ANH@WSH,ANH,WSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-68623:Teddy Blueger,87247-68623,C,Teddy,Teddy Blueger,Blueger,5.297560901176639,41,3300,EDM@PIT,PIT,EDM,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-9354:Pat Maroon,87247-9354,W,Pat,Pat Maroon,Maroon,3.2089285169328963,56,3300,BUF@TB,TB,BUF,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-104016:Vitali Kravtsov,87247-104016,W,Vitali,Vitali Kravtsov,Kravtsov,3.7064516621251262,31,3300,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82008:Jake Leschyshyn,87247-82008,C,Jake,Jake Leschyshyn,Leschyshyn,1.8162161337362754,37,3200,NYR@DET,NYR,DET,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-145545:Jake Neighbours,87247-145545,W,Jake,Jake Neighbours,Neighbours,5.26000010172526,30,3200,VAN@STL,STL,VAN,IR,Upper body,,,,W/UTIL
"","","","","","","","","","","","","",87247-82096:Kole Lind,87247-82096,W,Kole,Kole Lind,Lind,5.982608961022419,23,3200,BOS@SEA,SEA,BOS,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-113284:Connor McMichael,87247-113284,W,Connor,Connor McMichael,McMichael,0.8,10,3200,ANH@WSH,WSH,ANH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-119693:Drew O'Connor,87247-119693,W,Drew,Drew O'Connor,O'Connor,4.98181811246005,22,3200,EDM@PIT,PIT,EDM,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-70909:Logan Brown,87247-70909,C,Logan,Logan Brown,Brown,2.6352940727682674,17,3200,VAN@STL,STL,VAN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-103077:Joe Snively,87247-103077,W,Joe,Joe Snively,Snively,5.01818188753995,11,3100,ANH@WSH,WSH,ANH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-8887:Ryan Reaves,87247-8887,W,Ryan,Ryan Reaves,Reaves,2.271999969482422,50,3100,MIN@CBJ,MIN,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97047:Liam Foudy,87247-97047,W,Liam,Liam Foudy,Foudy,2.5473685013620475,38,3100,MIN@CBJ,CBJ,MIN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97152:Martin Kaut,87247-97152,W,Martin,Martin Kaut,Kaut,2.7142857142857144,28,3100,NSH@SJ,SJ,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-146741:Pavel Dorofeyev,87247-146741,W,Pavel,Pavel Dorofeyev,Dorofeyev,3.2000001271565757,3,3100,CGY@VGK,VGK,CGY,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-54850:Gemel Smith,87247-54850,W,Gemel,Gemel Smith,Smith,3.7333332697550454,3,3100,BUF@TB,TB,BUF,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-61245:Devin Shore,87247-61245,W,Devin,Devin Shore,Shore,2.8903225314232612,31,3100,EDM@PIT,EDM,PIT,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-149375:Carson Meyer,87247-149375,W,Carson,Carson Meyer,Meyer,2.707692366379958,13,3100,MIN@CBJ,CBJ,MIN,IR,Oblique,,,,W/UTIL
"","","","","","","","","","","","","",87247-43015:Jacob Doty,87247-43015,C,Jacob,Jacob Doty,Doty,,,3000,LA@NJ,LA,NJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-79880:C.J. Smith,87247-79880,W,C.J.,C.J. Smith,Smith,0,1,3000,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-79887:Mike Vecchione,87247-79887,C,Mike,Mike Vecchione,Vecchione,4.800000190734863,1,3000,ANH@WSH,WSH,ANH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-170039:Adam Edstrom,87247-170039,C,Adam,Adam Edstrom,Edstrom,,,3000,NYR@DET,NYR,DET,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-159803:William Eklund,87247-159803,W,William,William Eklund,Eklund,5.855555640326606,9,3000,NSH@SJ,SJ,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-161853:Zac Jordan,87247-161853,W,Zac,Zac Jordan,Jordan,,,3000,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-161858:Kaleb Lawrence,87247-161858,C,Kaleb,Kaleb Lawrence,Lawrence,,,3000,LA@NJ,LA,NJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-149574:Karl Henriksson,87247-149574,C,Karl,Karl Henriksson,Henriksson,,,3000,NYR@DET,NYR,DET,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-180299:Hunter Haight,87247-180299,C,Hunter,Hunter Haight,Haight,,,3000,MIN@CBJ,MIN,CBJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-180302:Josh Pillar,87247-180302,C,Josh,Josh Pillar,Pillar,,,3000,VAN@STL,STL,VAN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-180306:Michael Milne,87247-180306,W,Michael,Michael Milne,Milne,,,3000,MIN@CBJ,MIN,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-180304:Servac Petrovsky,87247-180304,C,Servac,Servac Petrovsky,Petrovsky,,,3000,MIN@CBJ,MIN,CBJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-161883:Ryder Korczak,87247-161883,C,Ryder,Ryder Korczak,Korczak,,,3000,NYR@DET,NYR,DET,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82011:Ben Jones,87247-82011,C,Ben,Ben Jones,Jones,1.600000023841858,2,3000,CGY@VGK,CGY,VGK,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82010:Alex Barre-Boulet,87247-82010,W,Alex,Alex Barre-Boulet,Barre-Boulet,1.600000023841858,1,3000,BUF@TB,TB,BUF,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-161884:Mike O'Leary,87247-161884,W,Mike,Mike O'Leary,O'Leary,,,3000,MIN@CBJ,MIN,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-161885:Matt Rempe,87247-161885,C,Matt,Matt Rempe,Rempe,,,3000,NYR@DET,NYR,DET,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-161888:Alex Whelan,87247-161888,W,Alex,Alex Whelan,Whelan,,,3000,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-8303:Jakub Voracek,87247-8303,W,Jakub,Jakub Voracek,Voracek,8.263636502352627,11,3000,MIN@CBJ,CBJ,MIN,IR,Concussion,,,,W/UTIL
"","","","","","","","","","","","","",87247-180347:James Stefan,87247-180347,W,James,James Stefan,Stefan,,,3000,LA@NJ,LA,NJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-180350:Riley Fiddler-Schultz,87247-180350,C,Riley,Riley Fiddler-Schultz,Fiddler-Schultz,,,3000,LA@NJ,LA,NJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-43132:Martin Frk,87247-43132,W,Martin,Martin Frk,Frk,8.166666666666666,6,3000,VAN@STL,STL,VAN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-180349:Eric Alarie,87247-180349,W,Eric,Eric Alarie,Alarie,,,3000,LA@NJ,LA,NJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-145542:Hendrix Lapierre,87247-145542,C,Hendrix,Hendrix Lapierre,Lapierre,3.7714285169328963,7,3000,ANH@WSH,WSH,ANH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-161938:Caedan Bankier,87247-161938,C,Caedan,Caedan Bankier,Bankier,,,3000,MIN@CBJ,MIN,CBJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-116881:Keean Washkurak,87247-116881,C,Keean,Keean Washkurak,Washkurak,,,3000,VAN@STL,STL,VAN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-161939:Pavel Novak,87247-161939,W,Pavel,Pavel Novak,Novak,,,3000,MIN@CBJ,MIN,CBJ,O,Illness,,,,W/UTIL
"","","","","","","","","","","","","",87247-116887:Sam Poulin,87247-116887,W,Sam,Sam Poulin,Poulin,1.9000000272478377,7,3000,EDM@PIT,PIT,EDM,O,Not injury related,,,,W/UTIL
"","","","","","","","","","","","","",87247-82083:Lias Andersson,87247-82083,W,Lias,Lias Andersson,Andersson,1.600000023841858,1,3000,LA@NJ,LA,NJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-180402:Matt Alfaro,87247-180402,W,Matt,Matt Alfaro,Alfaro,,,3000,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-180403:Cole Shepard,87247-180403,W,Cole,Cole Shepard,Shepard,,,3000,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-180406:Yushiro Hirano,87247-180406,W,Yushiro,Yushiro Hirano,Hirano,,,3000,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-180404:Michael Regush,87247-180404,W,Michael,Michael Regush,Regush,,,3000,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-180405:Marc Gatcomb,87247-180405,W,Marc,Marc Gatcomb,Gatcomb,,,3000,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-43196:Alan Quine,87247-43196,W,Alan,Alan Quine,Quine,,,3000,LA@NJ,LA,NJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-149697:Lauri Pajuniemi,87247-149697,W,Lauri,Lauri Pajuniemi,Pajuniemi,,,3000,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-116947:Nolan Foote,87247-116947,W,Nolan,Nolan Foote,Foote,1.0666666825612385,3,3000,LA@NJ,NJ,LA,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-73941:Tanner Kaspick,87247-73941,C,Tanner,Tanner Kaspick,Kaspick,,,3000,MIN@CBJ,MIN,CBJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-73966:Jeffrey Viel,87247-73966,W,Jeffrey,Jeffrey Viel,Viel,3.200000047683716,1,3000,NSH@SJ,SJ,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-168188:Sam Hentges,87247-168188,C,Sam,Sam Hentges,Hentges,,,3000,MIN@CBJ,MIN,CBJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-168192:Andre Lee,87247-168192,W,Andre,Andre Lee,Lee,,,3000,LA@NJ,LA,NJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-117013:Adam Beckman,87247-117013,W,Adam,Adam Beckman,Beckman,2.4888888465033636,9,3000,MIN@CBJ,MIN,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74007:Kyle Criscuolo,87247-74007,C,Kyle,Kyle Criscuolo,Criscuolo,4.266666730244954,6,3000,NSH@SJ,SJ,NSH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82202:Alexander True,87247-82202,C,Alexander,Alexander True,True,1.600000023841858,8,3000,BOS@SEA,SEA,BOS,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-102690:Linus Karlsson,87247-102690,W,Linus,Linus Karlsson,Karlsson,,,3000,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74025:Tim Gettinger,87247-74025,W,Tim,Tim Gettinger,Gettinger,1.600000023841858,8,3000,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74029:Ty Ronning,87247-74029,W,Ty,Ty Ronning,Ronning,,,3000,MIN@CBJ,MIN,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74039:Garrett Pilon,87247-74039,C,Garrett,Garrett Pilon,Pilon,6.800000190734863,2,3000,ANH@WSH,WSH,ANH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82232:Chase Pearson,87247-82232,W,Chase,Chase Pearson,Pearson,1.0666666825612385,3,3000,NYR@DET,DET,NYR,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-170302:Gustav Rydahl,87247-170302,C,Gustav,Gustav Rydahl,Rydahl,,,3000,NYR@DET,NYR,DET,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-117052:Dylan McLaughlin,87247-117052,C,Dylan,Dylan McLaughlin,McLaughlin,,,3000,VAN@STL,STL,VAN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-149828:Valtteri Puustinen,87247-149828,W,Valtteri,Valtteri Puustinen,Puustinen,9.600000381469727,1,3000,EDM@PIT,PIT,EDM,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-39240:Luke Witkowski,87247-39240,W,Luke,Luke Witkowski,Witkowski,0,1,3000,VAN@STL,STL,VAN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74067:Kevin Rooney,87247-74067,C,Kevin,Kevin Rooney,Rooney,2.577777862548828,18,3000,CGY@VGK,CGY,VGK,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-117087:Cole Schwindt,87247-117087,W,Cole,Cole Schwindt,Schwindt,2.6666666666666665,3,3000,CGY@VGK,CGY,VGK,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82276:Oskar Steen,87247-82276,C,Oskar,Oskar Steen,Steen,5.44000015258789,20,3000,BOS@SEA,BOS,SEA,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-39271:Seth Griffith,87247-39271,W,Seth,Seth Griffith,Griffith,0,1,3000,EDM@PIT,EDM,PIT,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-117103:Philip Tomasino,87247-117103,W,Philip,Philip Tomasino,Tomasino,7.719999694824219,5,3000,NSH@SJ,NSH,SJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74099:Matt Luff,87247-74099,W,Matt,Matt Luff,Luff,3.5428570338657925,7,3000,NYR@DET,DET,NYR,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74100:Tanner Fritz,87247-74100,C,Tanner,Tanner Fritz,Fritz,,,3000,NYR@DET,NYR,DET,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-162171:Connor Lockhart,87247-162171,W,Connor,Connor Lockhart,Lockhart,,,3000,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-117116:Nathan Todd,87247-117116,C,Nathan,Nathan Todd,Todd,,,3000,VAN@STL,STL,VAN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-162172:Tristen Nielsen,87247-162172,C,Tristen,Tristen Nielsen,Nielsen,,,3000,VAN@STL,VAN,STL,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-12672:Greg McKegg,87247-12672,C,Greg,Greg McKegg,McKegg,2.9116278360056325,43,3000,EDM@PIT,EDM,PIT,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-149888:Adam Raska,87247-149888,W,Adam,Adam Raska,Raska,0.6400000095367432,5,3000,NSH@SJ,SJ,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-117161:Carson Focht,87247-117161,C,Carson,Carson Focht,Focht,,,3000,VAN@STL,VAN,STL,,,,,,C/UTIL
