entry_id,contest_id,contest_name,QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,,Instructions,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,84056-111377:De'Montre Tuggle,84056-111377,RB,De'Montre,De'Montre Tuggle,Tuggle,,,4500,GB@CHI,CHI,GB,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-56099:Cullen Gillaspia,84056-56099,RB,Cullen,Cullen Gillaspia,Gillaspia,,,4500,SEA@LAR,SEA,LAR,4,IR,Knee,,,,RB/FLEX,
,,,,,,,,,,,,,84056-31524:Cody Core,84056-31524,WR,Cody,Cody Core,Core,,,4500,MIA@SF,MIA,SF,4,Q,Undisclosed,,,,WR/FLEX,
,,,,,,,,,,,,,84056-82731:Brandon Zylstra,84056-82731,WR,Brandon,Brandon Zylstra,Zylstra,0,1,4500,JAC@DET,DET,JAC,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-72493:Trishton Jackson,84056-72493,WR,Trishton,Trishton Jackson,Jackson,,,4500,NYJ@MIN,MIN,NYJ,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-158520:Daylen Baldwin,84056-158520,WR,Daylen,Daylen Baldwin,Baldwin,,,4500,CLE@HOU,CLE,HOU,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-41806:Laquon Treadwell,84056-41806,WR,Laquon,Laquon Treadwell,Treadwell,5.491666794,12,4500,SEA@LAR,SEA,LAR,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-72531:Taysir Mack,84056-72531,WR,Taysir,Taysir Mack,Mack,,,4500,MIA@SF,SF,MIA,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-88915:Bryant Koback,84056-88915,RB,Bryant,Bryant Koback,Koback,,,4500,NYJ@MIN,MIN,NYJ,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-27477:Sterling Shepard,84056-27477,WR,Sterling,Sterling Shepard,Shepard,9.299999873,3,4500,WAS@NYG,NYG,WAS,1,IR,Knee - acl,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93016:B.J. Baylor,84056-93016,RB,B.J.,B.J. Baylor,Baylor,,,4500,PIT@ATL,ATL,PIT,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-93023:Jermar Jefferson,84056-93023,RB,Jermar,Jermar Jefferson,Jefferson,5.925000191,4,4500,JAC@DET,DET,JAC,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-70501:C.J. Ham,84056-70501,RB,C.J.,C.J. Ham,Ham,2.039999962,5,4500,NYJ@MIN,MIN,NYJ,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-95092:Tyler Snead,84056-95092,WR,Tyler,Tyler Snead,Snead,,,4500,PIT@ATL,PIT,ATL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-70531:Jack Sorenson,84056-70531,WR,Jack,Jack Sorenson,Sorenson,,,4500,KC@CIN,CIN,KC,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-91012:Greg Bell,84056-91012,RB,Greg,Greg Bell,Bell,,,4500,JAC@DET,DET,JAC,1,IR,Hamstring,,,,RB/FLEX,
,,,,,,,,,,,,,84056-43912:Chad Beebe,84056-43912,WR,Chad,Chad Beebe,Beebe,,,4500,CLE@HOU,HOU,CLE,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-39818:Wayne Gallman Jr.,84056-39818,RB,Wayne,Wayne Gallman Jr.,Gallman Jr.,1.857142857,7,4500,KC@CIN,KC,CIN,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-45964:Marcus Kemp,84056-45964,WR,Marcus,Marcus Kemp,Kemp,0.680000019,5,4500,KC@CIN,KC,CIN,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64403:Irvin Charles,84056-64403,WR,Irvin,Irvin Charles,Charles,,,4500,NYJ@MIN,NYJ,MIN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64405:Dan Chisena,84056-64405,WR,Dan,Dan Chisena,Chisena,,,4500,NYJ@MIN,MIN,NYJ,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-88995:Reggie Roberson Jr.,84056-88995,WR,Reggie,Reggie Roberson Jr.,Roberson Jr.,,,4500,TEN@PHI,TEN,PHI,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-91055:Kevin Austin Jr.,84056-91055,WR,Kevin,Kevin Austin Jr.,Austin Jr.,,,4500,JAC@DET,JAC,DET,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93112:Mataeo Durant,84056-93112,RB,Mataeo,Mataeo Durant,Durant,,,4500,PIT@ATL,PIT,ATL,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-43973:Keith Smith,84056-43973,RB,Keith,Keith Smith,Smith,0.5,3,4500,PIT@ATL,ATL,PIT,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-86984:Devon Williams,84056-86984,WR,Devon,Devon Williams,Williams,,,4500,DEN@BAL,BAL,DEN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-91085:Michael Young Jr.,84056-91085,WR,Michael,Michael Young Jr.,Young Jr.,,,4500,CLE@HOU,HOU,CLE,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-41936:Anthony Miller,84056-41936,WR,Anthony,Anthony Miller,Miller,3.833333333,3,4500,PIT@ATL,PIT,ATL,1,IR,Shoulder,,,,WR/FLEX,
,,,,,,,,,,,,,84056-56289:Jason Cabinda,84056-56289,RB,Jason,Jason Cabinda,Cabinda,0,1,4500,JAC@DET,DET,JAC,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-41954:Victor Bolden Jr.,84056-41954,WR,Victor,Victor Bolden Jr.,Bolden Jr.,,,4500,DEN@BAL,DEN,BAL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-31732:Corey Coleman,84056-31732,WR,Corey,Corey Coleman,Coleman,,,4500,KC@CIN,KC,CIN,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-70663:Frank Darby,84056-70663,WR,Frank,Frank Darby,Darby,0.949999988,2,4500,PIT@ATL,ATL,PIT,1,NA,Coach's decision,,,,WR/FLEX,
,,,,,,,,,,,,,84056-70662:Tyler Vaughns,84056-70662,WR,Tyler,Tyler Vaughns,Vaughns,,,4500,PIT@ATL,PIT,ATL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-111631:Jameson Williams,84056-111631,WR,Jameson,Jameson Williams,Williams,,,4500,JAC@DET,DET,JAC,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-72725:Irv Smith Jr.,84056-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,5.685714177,7,4500,NYJ@MIN,MIN,NYJ,1,IR,Ankle,,,,TE/FLEX,
,,,,,,,,,,,,,84056-89127:Justin Hall,84056-89127,WR,Justin,Justin Hall,Hall,,,4500,LAC@LV,LV,LAC,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64555:Calvin Ridley,84056-64555,WR,Calvin,Calvin Ridley,Ridley,11.11999969,5,4500,JAC@DET,JAC,DET,1,IR,Suspension,,,,WR/FLEX,
,,,,,,,,,,,,,84056-42046:Durham Smythe,84056-42046,TE,Durham,Durham Smythe,Smythe,3,7,4500,MIA@SF,MIA,SF,4,,,,,,TE/FLEX,
,,,,,,,,,,,,,84056-27721:Justin Hardee Sr.,84056-27721,WR,Justin,Justin Hardee Sr.,Hardee Sr.,0,1,4500,NYJ@MIN,NYJ,MIN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-87112:Josh Ali,84056-87112,WR,Josh,Josh Ali,Ali,,,4500,PIT@ATL,ATL,PIT,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-68685:Austin Mack,84056-68685,WR,Austin,Austin Mack,Mack,,,4500,MIA@SF,SF,MIA,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-68694:Antonio Williams,84056-68694,RB,Antonio,Antonio Williams,Williams,,,4500,WAS@NYG,NYG,WAS,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-91225:Kylin Hill,84056-91225,RB,Kylin,Kylin Hill,Hill,0.699999988,1,4500,GB@CHI,GB,CHI,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-103539:Wan'Dale Robinson,84056-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,6.683333079,6,4500,WAS@NYG,NYG,WAS,1,IR,Knee - acl,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64634:Alex Bachman,84056-64634,WR,Alex,Alex Bachman,Bachman,-0.300000012,1,4500,CLE@HOU,HOU,CLE,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-42107:Robert Foster,84056-42107,WR,Robert,Robert Foster,Foster,,,4500,WAS@NYG,NYG,WAS,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-27776:Tevin Coleman,84056-27776,RB,Tevin,Tevin Coleman,Coleman,10.25,2,4500,MIA@SF,SF,MIA,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-83086:Daurice Fountain,84056-83086,WR,Daurice,Daurice Fountain,Fountain,,,4500,GB@CHI,CHI,GB,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-83091:Trenton Cannon,84056-83091,RB,Trenton,Trenton Cannon,Cannon,0,1,4500,TEN@PHI,TEN,PHI,1,IR,Knee,,,,RB/FLEX,
,,,,,,,,,,,,,84056-105648:Tyler Goodson,84056-105648,RB,Tyler,Tyler Goodson,Goodson,,,4500,GB@CHI,GB,CHI,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-52409:Jakob Johnson,84056-52409,RB,Jakob,Jakob Johnson,Johnson,0.524999976,4,4500,LAC@LV,LV,LAC,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-89272:ZaQuandre White,84056-89272,RB,ZaQuandre,ZaQuandre White,White,,,4500,MIA@SF,MIA,SF,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-52410:Josh Malone,84056-52410,WR,Josh,Josh Malone,Malone,,,4500,PIT@ATL,PIT,ATL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-89283:Tre' McKitty,84056-89283,TE,Tre',Tre' McKitty,McKitty,1.679999924,5,4500,LAC@LV,LAC,LV,4,,,,,,TE/FLEX,
,,,,,,,,,,,,,84056-40148:Ishmael Hyman,84056-40148,WR,Ishmael,Ishmael Hyman,Hyman,,,4500,GB@CHI,GB,CHI,1,Q,Undisclosed,,,,WR/FLEX,
,,,,,,,,,,,,,84056-70868:Damarea Crockett,84056-70868,RB,Damarea,Damarea Crockett,Crockett,0.699999988,1,4500,DEN@BAL,DEN,BAL,1,IR,Knee - acl,,,,RB/FLEX,
,,,,,,,,,,,,,84056-48344:Albert Wilson,84056-48344,WR,Albert,Albert Wilson,Wilson,3.55,10,4500,LAC@LV,LV,LAC,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-87260:Isaiah Likely,84056-87260,TE,Isaiah,Isaiah Likely,Likely,4.622222053,9,4500,DEN@BAL,BAL,DEN,1,,,,,,TE/FLEX,
,,,,,,,,,,,,,84056-130276:Mason Kinsey,84056-130276,WR,Mason,Mason Kinsey,Kinsey,0.800000012,1,4500,TEN@PHI,TEN,PHI,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-130279:Matt Cole,84056-130279,WR,Matt,Matt Cole,Cole,,,4500,WAS@NYG,WAS,NYG,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-70892:A.J. Rose Jr.,84056-70892,RB,A.J.,A.J. Rose Jr.,Rose Jr.,,,4500,SEA@LAR,LAR,SEA,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-101614:Brandon Lewis,84056-101614,WR,Brandon,Brandon Lewis,Lewis,,,4500,TEN@PHI,TEN,PHI,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-56580:Christian Blake,84056-56580,WR,Christian,Christian Blake,Blake,0.642857143,7,4500,PIT@ATL,PIT,ATL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-130309:J.J. Koski,84056-130309,WR,J.J.,J.J. Koski,Koski,-0.666666667,3,4500,SEA@LAR,LAR,SEA,4,IR,Shoulder,,,,WR/FLEX,
,,,,,,,,,,,,,84056-130317:Juwan Green,84056-130317,WR,Juwan,Juwan Green,Green,,,4500,TEN@PHI,TEN,PHI,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-130320:Aaron Parker,84056-130320,WR,Aaron,Aaron Parker,Parker,,,4500,KC@CIN,KC,CIN,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64786:Ryquell Armstead,84056-64786,RB,Ryquell,Ryquell Armstead,Armstead,5.550000191,2,4500,JAC@DET,JAC,DET,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-68890:Devin Gray,84056-68890,WR,Devin,Devin Gray,Gray,,,4500,KC@CIN,KC,CIN,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-60704:Derrick Dillon,84056-60704,WR,Derrick,Derrick Dillon,Dillon,,,4500,CLE@HOU,CLE,HOU,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-130336:Sandro Platzgummer,84056-130336,RB,Sandro,Sandro Platzgummer,Platzgummer,,,4500,WAS@NYG,NYG,WAS,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-130338:Rysen John,84056-130338,WR,Rysen,Rysen John,John,,,4500,GB@CHI,CHI,GB,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-68901:Gerrid Doaks,84056-68901,RB,Gerrid,Gerrid Doaks,Doaks,,,4500,CLE@HOU,HOU,CLE,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-91428:Tarik Black,84056-91428,WR,Tarik,Tarik Black,Black,1.5,1,4500,NYJ@MIN,NYJ,MIN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-91431:Ben Mason,84056-91431,RB,Ben,Ben Mason,Mason,,,4500,DEN@BAL,BAL,DEN,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-130343:Jeff Cotton Jr.,84056-130343,WR,Jeff,Jeff Cotton Jr.,Cotton Jr.,,,4500,GB@CHI,GB,CHI,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-87338:Jaivon Heiligh,84056-87338,WR,Jaivon,Jaivon Heiligh,Heiligh,,,4500,KC@CIN,CIN,KC,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-111917:Keshunn Abram,84056-111917,WR,Keshunn,Keshunn Abram,Abram,,,4500,NYJ@MIN,NYJ,MIN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-130350:Jaylon Moore,84056-130350,WR,Jaylon,Jaylon Moore,Moore,,,4500,JAC@DET,JAC,DET,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64828:Chris Finke,84056-64828,WR,Chris,Chris Finke,Finke,,,4500,GB@CHI,CHI,GB,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64835:Dexter Williams,84056-64835,RB,Dexter,Dexter Williams,Williams,,,4500,GB@CHI,GB,CHI,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-56648:Jeremy McNichols,84056-56648,RB,Jeremy,Jeremy McNichols,McNichols,4.584615267,13,4500,PIT@ATL,PIT,ATL,1,IR,Shoulder,,,,RB/FLEX,
,,,,,,,,,,,,,84056-87371:Ty Chandler,84056-87371,RB,Ty,Ty Chandler,Chandler,,,4500,NYJ@MIN,MIN,NYJ,1,IR,Thumb,,,,RB/FLEX,
,,,,,,,,,,,,,84056-64843:Jalen Guyton,84056-64843,WR,Jalen,Jalen Guyton,Guyton,3.700000048,2,4500,LAC@LV,LAC,LV,4,IR,Knee - acl,,,,WR/FLEX,
,,,,,,,,,,,,,84056-52560:Geronimo Allison,84056-52560,WR,Geronimo,Geronimo Allison,Allison,0,1,4500,PIT@ATL,ATL,PIT,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93541:Javonte Williams,84056-93541,RB,Javonte,Javonte Williams,Williams,8.5,4,4500,DEN@BAL,DEN,BAL,1,IR,Knee - acl,,,,RB/FLEX,
,,,,,,,,,,,,,84056-91504:Blake Proehl,84056-91504,WR,Blake,Blake Proehl,Proehl,,,4500,NYJ@MIN,MIN,NYJ,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-71039:Kelvin Harmon,84056-71039,WR,Kelvin,Kelvin Harmon,Harmon,,,4500,WAS@NYG,WAS,NYG,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93577:Dazz Newsome,84056-93577,WR,Dazz,Dazz Newsome,Newsome,1.099999984,3,4500,MIA@SF,SF,MIA,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64907:J.J. Arcega-Whiteside,84056-64907,WR,J.J.,J.J. Arcega-Whiteside,Arcega-Whiteside,1.149999976,4,4500,SEA@LAR,SEA,LAR,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-56716:Brayden Lenius,84056-56716,WR,Brayden,Brayden Lenius,Lenius,,,4500,PIT@ATL,ATL,PIT,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93594:Leddie Brown,84056-93594,RB,Leddie,Leddie Brown,Brown,,,4500,LAC@LV,LAC,LV,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-73116:Javon McKinley,84056-73116,WR,Javon,Javon McKinley,McKinley,,,4500,PIT@ATL,PIT,ATL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64926:Michael Jacquet III,84056-64926,WR,Michael,Michael Jacquet III,Jacquet III,,,4500,LAC@LV,LAC,LV,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-73121:Tony Jones Jr.,84056-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,3,1,4500,SEA@LAR,SEA,LAR,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-44449:Willie Snead IV,84056-44449,WR,Willie,Willie Snead IV,Snead IV,0.828571456,7,4500,MIA@SF,SF,MIA,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-62891:Omar Bayless,84056-62891,WR,Omar,Omar Bayless,Bayless,,,4500,KC@CIN,KC,CIN,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-40365:Devon Allen,84056-40365,WR,Devon,Devon Allen,Allen,,,4500,TEN@PHI,PHI,TEN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-64949:Ja'Marcus Bradley,84056-64949,WR,Ja'Marcus,Ja'Marcus Bradley,Bradley,2.799999873,3,4500,PIT@ATL,PIT,ATL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-69056:Mathew Sexton,84056-69056,WR,Mathew,Mathew Sexton,Sexton,,,4500,KC@CIN,KC,CIN,4,Q,Undisclosed,,,,WR/FLEX,
,,,,,,,,,,,,,84056-26057:Michael Burton,84056-26057,RB,Michael,Michael Burton,Burton,0.466666659,6,4500,KC@CIN,KC,CIN,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-103896:Nsimba Webster,84056-103896,WR,Nsimba,Nsimba Webster,Webster,0,3,4500,GB@CHI,CHI,GB,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-112088:Jerrion Ealy,84056-112088,RB,Jerrion,Jerrion Ealy,Ealy,,,4500,KC@CIN,KC,CIN,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-103901:Davion Davis,84056-103901,WR,Davion,Davion Davis,Davis,1.100000024,2,4500,CLE@HOU,HOU,CLE,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-73180:Binjimen Victor,84056-73180,WR,Binjimen,Binjimen Victor,Victor,,,4500,DEN@BAL,BAL,DEN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-40434:Greg Ward,84056-40434,WR,Greg,Greg Ward,Ward,3.453333325,9,4500,TEN@PHI,PHI,TEN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-22018:Mohamed Sanu Sr.,84056-22018,WR,Mohamed,Mohamed Sanu Sr.,Sanu Sr.,3.150000095,8,4500,MIA@SF,MIA,SF,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-103943:Trinity Benson,84056-103943,WR,Trinity,Trinity Benson,Benson,2.185714313,7,4500,JAC@DET,DET,JAC,1,IR,Knee,,,,WR/FLEX,
,,,,,,,,,,,,,84056-69150:Jordan Veasy,84056-69150,WR,Jordan,Jordan Veasy,Veasy,0,1,4500,LAC@LV,LV,LAC,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-54817:Diontae Spencer,84056-54817,WR,Diontae,Diontae Spencer,Spencer,-0.25333333,15,4500,NYJ@MIN,NYJ,MIN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-89632:Connor Wedington,84056-89632,WR,Connor,Connor Wedington,Wedington,,,4500,MIA@SF,SF,MIA,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-63025:Nathan Cottrell,84056-63025,RB,Nathan,Nathan Cottrell,Cottrell,0.300000012,1,4500,JAC@DET,JAC,DET,1,Q,Undisclosed,,,,RB/FLEX,
,,,,,,,,,,,,,84056-89663:Danny Davis,84056-89663,WR,Danny,Danny Davis,Davis,,,4500,GB@CHI,GB,CHI,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-128574:Shermari Jones,84056-128574,RB,Shermari,Shermari Jones,Jones,,,4500,KC@CIN,CIN,KC,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-87617:Sage Surratt,84056-87617,WR,Sage,Sage Surratt,Surratt,,,4500,LAC@LV,LAC,LV,4,Q,Undisclosed,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93767:Calvin Jackson Jr.,84056-93767,WR,Calvin,Calvin Jackson Jr.,Jackson Jr.,,,4500,MIA@SF,MIA,SF,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-69205:Trevon Bradford,84056-69205,WR,Trevon,Trevon Bradford,Bradford,,,4500,LAC@LV,LAC,LV,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-63061:Gary Jennings,84056-63061,WR,Gary,Gary Jennings,Jennings,,,4500,KC@CIN,KC,CIN,4,Q,Concussion,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93782:Travell Harris,84056-93782,WR,Travell,Travell Harris,Harris,,,4500,CLE@HOU,CLE,HOU,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-104025:John Lovett,84056-104025,RB,John,John Lovett,Lovett,,,4500,MIA@SF,MIA,SF,4,IR,Undisclosed,,,,RB/FLEX,
,,,,,,,,,,,,,84056-87657:Seth Williams,84056-87657,WR,Seth,Seth Williams,Williams,3.900000095,1,4500,JAC@DET,JAC,DET,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-104041:Myron Mitchell,84056-104041,WR,Myron,Myron Mitchell,Mitchell,,,4500,NYJ@MIN,MIN,NYJ,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93814:Max Borghi,84056-93814,RB,Max,Max Borghi,Borghi,,,4500,PIT@ATL,PIT,ATL,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-104054:Sincere McCormick,84056-104054,RB,Sincere,Sincere McCormick,McCormick,,,4500,LAC@LV,LV,LAC,4,IR,Undisclosed,,,,RB/FLEX,
,,,,,,,,,,,,,84056-93824:Easop Winston,84056-93824,WR,Easop,Easop Winston,Winston,0.333333333,3,4500,SEA@LAR,SEA,LAR,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-85636:Josh Johnson,84056-85636,WR,Josh,Josh Johnson,Johnson,,,4500,JAC@DET,DET,JAC,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-91783:Warren Jackson,84056-91783,WR,Warren,Warren Jackson,Jackson,,,4500,SEA@LAR,LAR,SEA,4,Q,Undisclosed,,,,WR/FLEX,
,,,,,,,,,,,,,84056-61072:Stanley Morgan,84056-61072,WR,Stanley,Stanley Morgan,Morgan,0,1,4500,KC@CIN,CIN,KC,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93845:Tay Martin,84056-93845,WR,Tay,Tay Martin,Martin,,,4500,MIA@SF,SF,MIA,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-52902:Trey Quinn,84056-52902,WR,Trey,Trey Quinn,Quinn,,,4500,DEN@BAL,DEN,BAL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93864:Ricky Person Jr.,84056-93864,RB,Ricky,Ricky Person Jr.,Person Jr.,,,4500,DEN@BAL,BAL,DEN,1,IR,Undisclosed,,,,RB/FLEX,
,,,,,,,,,,,,,84056-69296:Corey Sutton,84056-69296,WR,Corey,Corey Sutton,Sutton,,,4500,JAC@DET,DET,JAC,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-87731:Dominique Robinson,84056-87731,WR,Dominique,Dominique Robinson,Robinson,,,4500,GB@CHI,CHI,GB,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-69303:Freddie Swain,84056-69303,WR,Freddie,Freddie Swain,Swain,4.352941176,17,4500,MIA@SF,MIA,SF,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-61112:Josiah Deguara,84056-61112,TE,Josiah,Josiah Deguara,Deguara,2.683333397,6,4500,GB@CHI,GB,CHI,1,,,,,,TE/FLEX,
,,,,,,,,,,,,,84056-71355:Elijah Holyfield,84056-71355,RB,Elijah,Elijah Holyfield,Holyfield,,,4500,KC@CIN,CIN,KC,4,IR,Knee,,,,RB/FLEX,
,,,,,,,,,,,,,84056-104124:Darrius Shepherd,84056-104124,WR,Darrius,Darrius Shepherd,Shepherd,,,4500,DEN@BAL,DEN,BAL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-30403:Chris Conley,84056-30403,WR,Chris,Chris Conley,Conley,0,2,4500,TEN@PHI,TEN,PHI,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-71367:La'Mical Perine,84056-71367,RB,La'Mical,La'Mical Perine,Perine,1.549999952,2,4500,MIA@SF,MIA,SF,4,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-71372:Tyrie Cleveland,84056-71372,WR,Tyrie,Tyrie Cleveland,Cleveland,1.266666651,3,4500,DEN@BAL,DEN,BAL,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-81616:Rashard Davis,84056-81616,WR,Rashard,Rashard Davis,Davis,,,4500,NYJ@MIN,NYJ,MIN,1,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-85714:Tory Carter,84056-85714,RB,Tory,Tory Carter,Carter,0,1,4500,TEN@PHI,TEN,PHI,1,,,,,,RB/FLEX,
,,,,,,,,,,,,,84056-71382:Osirus Mitchell,84056-71382,WR,Osirus,Osirus Mitchell,Mitchell,,,4500,GB@CHI,GB,CHI,1,Q,Quadriceps,,,,WR/FLEX,
,,,,,,,,,,,,,84056-69343:Landen Akers,84056-69343,WR,Landen,Landen Akers,Akers,,,4500,SEA@LAR,LAR,SEA,4,,,,,,WR/FLEX,
,,,,,,,,,,,,,84056-63201:Xavier Jones,84056-63201,RB,Xavier,Xavier Jones,Jones,,,4500,SEA@LAR,LAR,SEA,4,Q,Achilles,,,,RB/FLEX,
,,,,,,,,,,,,,84056-85731:Racey McMath,84056-85731,WR,Racey,Racey McMath,McMath,-0.040000001,5,4500,TEN@PHI,TEN,PHI,1,IR,Undisclosed,,,,WR/FLEX,
,,,,,,,,,,,,,84056-93926:Emeka Emezie,84056-93926,WR,Emeka,Emeka Emezie,Emezie,,,4500,PIT@ATL,ATL,PIT,1,,,,,,WR/FLEX,
